"LOC_ID";"LOC_PRV_COD";"LOC_NOMBRE"
24937;"33";ESPINIELLA (BRIEVES)
24938;"33";ESPINIELLA (SIERO)
24939;"33";"ESPINOS; LOS (CORVERA)"
24940;"33";ESPINOSA
24941;"33";ESPRIELLA
24942;"33";ESQUILERA
24943;"33";"ESQUILO; EL"
24944;"33";ESQUIOS
24945;"33";"ESTACA; LA (LAS REGUERAS)"
24946;"33";"ESTACA; LA (SOTRONDIO)"
24947;"33";"ESTACAS; LAS"
24948;"33";ESTACION (BIMENES)
24949;"33";ESTACION (CARBAYIN-SIERO)
24950;"33";ESTACION (PERLORA-CARREÑO)
24951;"33";ESTACION (PIEDELORO-CARREÑO)
24952;"33";ESTACION (UJO-MIERES)
24953;"33";"ESTACION; LA (MIERES)"
24954;"33";ESTAQUERA
24955;"33";ESTEBANINA
24956;"33";ESTELA
24957;"33";ESTELER
24958;"33";ESTELI
24959;"33";ESTELLEIRO
24960;"33";ESTELO
24961;"33";ESTILLEIRO
24962;"33";"ESTRADA; LA (CANGAS DE ONIS)"
24963;"33";"ESTRADA; LA (CORVERA)"
24964;"33";"ESTRADA; LA (MOREDA)"
24965;"33";"ESTRADA; LA (SALAS)"
24966;"33";"ESTRELLIN; EL"
24967;"33";ESTRULLONES
24968;"33";FABAL (CASTROPOL)
24969;"33";FABAL (GRANDAS DE SALIME)
24970;"33";FABAL (TARAMUNDI)
24971;"33";FABAR (CORVERA)
24972;"33";FABAR (PROAZA)
24973;"33";FABARES
24974;"33";FABARIEGA (MIERES)
24975;"33";FABARIEGO (GRADO)
24976;"33";FABARIEGO (TIRAÑA-LAVIANA)
24977;"33";FABARIEGO (VILLORIA-LAVIANA)
24978;"33";FABARIN
24979;"33";FABRICA (CASTRILLON)
24980;"33";"FABRICA; LA (QUIROS)"
24981;"33";FACES (CANDAMO)
24982;"33";"FACES; LAS (LIERES)"
24983;"33";FACURIELLA
24984;"33";FADIELLO
24985;"33";"FAEDA; LA (PARRES)"
24986;"33";FAEDAL (BRIEVES)
24987;"33";FAEDAL (TINEO)
24988;"33";FAEDO (BELMONTE)
24989;"33";FAEDO (BIMENES)
24990;"33";FAEDO (CANDAMO)
24991;"33";FAEDO (CANGAS DE NARCEA)
24992;"33";FAEDO (CUDILLERO)
24993;"33";FAEDO (ILLAS)
24994;"33";FAEDO (LANGREO)
24995;"33";FAEDO (LATORES)
24996;"33";FAEDO (LUARCA)
24997;"33";FAEDO (QUIROS)
24998;"33";FAEDO (SALAS)
24999;"33";FAEDO (SIERO)
25000;"33";FAEDO (TINEO)
25001;"33";FAES
25002;"33";FAFILAN
25003;"33";FAIDIEL
25004;"33";FAIDIELLO (BELMONTE)
25005;"33";"FAIDOSA; LA"
25006;"33";FAJAS
25007;"33";"FAJERA; LA (TINEO)"
25008;"33";"FALCUEDRA; LA"
25009;"33";FALGUERA
25010;"33";FALMURIA (CARREÑO)
25011;"33";"FANAR; LA"
25012;"33";FANCORNIO
25013;"33";FANES
25014;"33";FANO (COLUNGA)
25015;"33";FANO (GIJON)
25016;"33";"FANOSA; LA"
25017;"33";FARISEO
25018;"33";FARO DE ABAJO
25019;"33";FARO DE ARRIBA
25020;"33";FARO DE AVILES
25021;"33";FARO DE PEÑAS
25022;"33";"FAROLES; LOS"
25023;"33";"FARRAPA; LA"
25024;"33";"FARRUQUITA; LA"
25025;"33";FASTIAS
25026;"33";FATORGADA
25027;"33";FAVILA
25028;"33";"FAVORITA; LA"
25029;"33";"FAYA LA VERDE; LA"
25030;"33";"FAYA; LA (CECEDA)"
25031;"33";"FAYA; LA (EL ENTREGO)"
25032;"33";"FAYA; LA (LIERES)"
25033;"33";"FAYA; LA (P. LAVIANA)"
25034;"33";"FAYA; LA (TURON)"
25035;"33";FAYACABA
25036;"33";"FAYAS; LAS (LANGREO)"
25037;"33";"FAYONA; LA (EL ENTREGO)"
25038;"33";"FAYONA; LA (TINEO)"
25039;"33";FEBRERO
25040;"33";FECHALADRONA
25041;"33";FELECHES (POLA DE SIERO)
25042;"33";FELECHES (TRUBIA)
25043;"33";FELECHOSA
25044;"33";FELECHOSAS
25045;"33";FELGUERA (BLIMEA)
25046;"33";FELGUERA (RIOSA)
25047;"33";FELGUERA DE VILLAR (CIAÑO)
25048;"33";"FELGUERA; LA (LANGREO)"
25049;"33";"FELGUERA; LA (SIERO)"
25050;"33";FELGUERAS (POLA DE LENA)
25051;"33";"FELGUERAS; LAS"
25052;"33";FELGUERES (VILLAVICIOSA)
25053;"33";FELGUERINA
25054;"33";FELGUERON (LAVIANA)
25055;"33";"FELGUERON; EL (LANGREO)"
25056;"33";FELGUEROSA (EL ENTREGO)
25057;"33";"FELGUEROSA; LA (MOREDA)"
25058;"33";FELGUEROSO
25059;"33";FELGUERUA
25060;"33";FENIGONTE
25061;"33";FENOLLEDA
25062;"33";FENOLLEDO
25063;"33";FENOSA (MIERES)
25064;"33";"FENOSA; LA (CUDILLERO)"
25065;"33";FERLERA
25066;"33";FERNANDIZ
25067;"33";FERRADAL (BOAL)
25068;"33";FERRADAL (CASTROPOL)
25069;"33";FERRALGO
25070;"33";"FERREDAL; EL (BELMONTE)"
25071;"33";FERREIRA (IBIAS)
25072;"33";FERREIRA (SANTA EULALIA DE OSCOS)
25073;"33";FERREIRELA
25074;"33";FERREIRIA (BELMONTE)
25075;"33";FERRERA (GOZON)
25076;"33";FERRERA (PILOÑA)
25077;"33";FERRERA (POLA DE SIERO)
25078;"33";FERRERA DE LOS GAVITOS
25079;"33";FERRERA DE MERAS
25080;"33";"FERRERA; LA (LAVIANA)"
25081;"33";FERRERAS (CAMPOMANES)
25082;"33";FERRERAS (CANDAMO)
25083;"33";FERRERAS (LA MATA)
25084;"33";FERRERIA (SOTO DEL BARCO)
25085;"33";FERRERIA (VILLAVICIOSA)
25086;"33";FERRERO
25087;"33";FERRERO (GOZON)
25088;"33";FERREROS (CANDAMO)
25089;"33";FERREROS (INFIESTO)
25090;"33";FERREROS (RIBERA DE ARRIBA)
25091;"33";"FERRIAN; LA"
25092;"33";"FERROL; EL"
25093;"33";FERROÑES
25094;"33";FERROY
25095;"33";FESTIELLA
25096;"33";FIAME
25097;"33";"FIGAL; LA (GRADO)"
25098;"33";"FIGAL; LA (LUARCA)"
25099;"33";FIGAR (GIJON)
25100;"33";"FIGAR; LA (BIMENES)"
25101;"33";"FIGAR; LA (EL ENTREGO)"
25102;"33";"FIGAR; LA (MORCIN)"
25103;"33";FIGAREDO
25104;"33";FIGAREDO DE CANDAMO
25105;"33";FIGARES (MIERES)
25106;"33";FIGARES (MORCIN)
25107;"33";FIGARES (POLA DE LENA)
25108;"33";FIGARES (SALAS)
25109;"33";FIGARES (SARIEGO)
25110;"33";"FIGARONA; LA"
25111;"33";FIGUERAS (CASTROPOL)
25112;"33";FIGUERAS (POLA DE ALLANDE)
25113;"33";"FIGUERINA; LA"
25114;"33";FIJUECAS
25115;"33";FIOS
25116;"33";FITORIA
25117;"33";"FLECHA; LA"
25118;"33";FLOR DE ACEBOS
25119;"33";"FLORIDA; LA (MOREDA)"
25120;"33";"FLORIDA; LA (SIERO)"
25121;"33";"FLORIDA; LA (SOTO DEL BARCO)"
25122;"33";"FLORIDA; LA (SOTRONDIO)"
25123;"33";"FLORIDA; LA (TINEO)"
25124;"33";"FLORIDA; LA (VILLAVICIOSA)"
25125;"33";"FOCARA; LA (OLLONIEGO)"
25126;"33";FOCELLA
25127;"33";FOJACA
25128;"33";FOJAS
25129;"33";FOJO
25130;"33";FOJO DE AÑIDES
25131;"33";FOJOS
25132;"33";FOLGOSA
25133;"33";FOLGOSO
25134;"33";FOLGUEIRARRUBIA
25135;"33";FOLGUEIRAS (TAPIA)
25136;"33";FOLGUEIRAS (VEGADEO)
25137;"33";FOLGUEIRAS DE AVIOGA
25138;"33";FOLGUEIRAS DE BOIRO
25139;"33";FOLGUEIRAS DE COTOS
25140;"33";FOLGUEIRO (SALAS)
25141;"33";FOLGUEIROSA (TARAMUNDI)
25142;"33";FOLGUERA MAYOR
25143;"33";FOLGUERAJU
25144;"33";FOLGUERAS (CANGAS DE NARCEA)
25145;"33";FOLGUERAS (COAÑA)
25146;"33";FOLGUERAS (LUGONES)
25147;"33";FOLGUERAS (OVIEDO)
25148;"33";FOLGUERAS (PRAVIA)
25149;"33";FOLGUERAS (PROAZA)
25150;"33";FOLGUERAS (SOTO DEL BARCO)
25151;"33";FOLGUERAS DE CORNAS
25152;"33";FOLGUERAS DE MUÑALEN
25153;"33";FOLGUERAS DEL RIO
25154;"33";"FOLGUERAS; LAS (COLLOTO-SIERO)"
25155;"33";FOLGUERINAS
25156;"33";"FOLGUERIZA; LA"
25157;"33";FOLGUERON
25158;"33";FOLGUEROSA (SALAS)
25159;"33";FOLGUEROSA (VILLAYON)
25160;"33";FOLGUERUA (CANGAS DE NARCEA)
25161;"33";FOLGUERUA (CUDILLERO)
25162;"33";FOLGUERUA (TINEO)
25163;"33";FOLLADA
25164;"33";"FOLLECA; LA (AVILES)"
25165;"33";FOLLEDO
25166;"33";FOLLEDO (TINEO)
25167;"33";FOLLERON
25168;"33";FOMBERMEJA
25169;"33";FOMBONA
25170;"33";FONCABA
25171;"33";FONCALADA
25172;"33";FONCIELLO (LLANERA)
25173;"33";FONCIELLO (MERES-SIERO)
25174;"33";FONCUBIERTA
25175;"33";"FONDA; LA (CANGAS DE NARCEA)"
25176;"33";"FONDA; LA (MIERES)"
25177;"33";FONDAL (TINEO)
25178;"33";FONDAQUE
25179;"33";"FONDERON; EL"
25180;"33";FONDO
25181;"33";FONDODEVILLA
25182;"33";FONDON (CASTRILLON)
25183;"33";FONDON (GIJON)
25184;"33";FONDOS DE VEGA
25185;"33";FONDOS DE VILLA (CANGAS DE NARCEA)
25186;"33";FONDOS DE VILLA (PRAVIA)
25187;"33";FONDUJO
25188;"33";FONFERIZ
25189;"33";FONFRIA (VILLAVICIOSA)
25190;"33";FONGABIN
25191;"33";FONSECA
25192;"33";FONTACIERA
25193;"33";FONTALBA
25194;"33";FONTANA
25195;"33";FONTANAL
25196;"33";FONTANES
25197;"33";FONTANIELLA (CANGAS DE NARCEA)
25198;"33";FONTANIELLES
25199;"33";FONTANINA (CARREÑO)
25200;"33";FONTANINA (NAVA)
25201;"33";FONTANOS
25202;"33";FONTE
25203;"33";FONTEBONA
25204;"33";FONTETA
25205;"33";"FONTIN; EL"
25206;"33";"FONTINA; LA"
25207;"33";FONTINES
25208;"33";FONTONA
25209;"33";FONTORIA
25210;"33";FONTORIA (BELMONTE)
25211;"33";FONTORIA (BIMENES)
25212;"33";"FORCA; LA (CARREÑO)"
25213;"33";FORCADA
25214;"33";FORCADO
25215;"33";FORCINAS
25216;"33";FORCON (TINEO)
25217;"33";"FORCON; EL (CASTRILLON)"
25218;"33";FORFONTIA
25219;"33";FORISTO
25220;"33";FORMIGA
25221;"33";FORMIGUERA (FIGAREDO)
25222;"33";FORMIGUERA (GRADO)
25223;"33";FORMIGUERA (LANGREO)
25224;"33";"FORNA; LA (GRADO)"
25225;"33";FORNAZA
25226;"33";FORNIELLAS (ALLANDE)
25227;"33";FORNIELLAS (EL ENTREGO)
25228;"33";FORNIELLOS (GALLEGOS-MIERES)
25229;"33";FORNIELLOS (SANTA CRUZ DE MIERES)
25230;"33";"FORNO; EL"
25231;"33";FORNOS (ALLER)
25232;"33";FORNOS (CIAÑO-LANGREO)
25233;"33";FORNOS (POLA DE LAVIANA)
25234;"33";"FORNOS; LOS (ENTREGO)"
25235;"33";"FORNOS; LOS (GRADO)"
25236;"33";FORTUNA
25237;"33";FOXACOS
25238;"33";FOYACA (LANGREO)
25239;"33";"FOYACA; LA (GRADO)"
25240;"33";"FOYACA; LA (SIERO)"
25241;"33";FOYEDO (LANGREO)
25242;"33";FOYEDO (NAVELGAS-TINEO)
25243;"33";FOZ (MIERES)
25244;"33";FOZ (MOREDA)
25245;"33";FOZ (TINEO)
25246;"33";FOZ DE CASO
25247;"33";FOZ DE MORCIN
25248;"33";FOZALGUERA (OVIEDO)
25249;"33";FOZALGUERA (PRUVIA-LLANERA)
25250;"33";FOZANA
25251;"33";FOZANTE
25252;"33";FRAGUA (BIMENES)
25253;"33";FRAGUAS
25254;"33";"FRANCA; LA"
25255;"33";"FRANCO; EL"
25256;"33";FRANCOS (PESOZ)
25257;"33";FRANCOS (TINEO)
25258;"33";"FRAYOSO; LO"
25259;"33";FREAL
25260;"33";"FRECHA; LA (CAMPOMANES)"
25261;"33";"FRECHA; LA (SEVARES)"
25262;"33";FREIJE
25263;"33";FREJULFE
25264;"33";FRESNADIELLO (ALLER)
25265;"33";FRESNADIELLO (NAVA)
25266;"33";FRESNAZA
25267;"33";FRESNEDA (LIERES)
25268;"33";FRESNEDA (LUGONES)
25269;"33";"FRESNEDA; LA (AMIEVA)"
25270;"33";FRESNEDAL (INFIESTO)
25271;"33";FRESNEDAL (LANGREO)
25272;"33";FRESNEDAL (MIERES)
25273;"33";FRESNEDO (BELMONTE)
25274;"33";FRESNEDO (CABRANES)
25275;"33";FRESNEDO (CASARES-QUIROS)
25276;"33";FRESNEDO (CORNELLANA)
25277;"33";FRESNEDO (LAVIANA)
25278;"33";FRESNEDO (LENA) (VILLALLANA)
25279;"33";"FRESNEDO (LENA)(FUENTES; LAS)"
25280;"33";FRESNEDO (LINDES-QUIROS)
25281;"33";FRESNEDO (MIERES)
25282;"33";FRESNEDO (RIOSA)
25283;"33";FRESNEDO (SAN EMILIANO)
25284;"33";FRESNEDO (SANTA COLOMA)
25285;"33";FRESNEDO (SANTA CRUZ DE MIERES)
25286;"33";FRESNEDO (SOTO REY)
25287;"33";FRESNEDO (TEVERGA)
25288;"33";FRESNEDO (TINEO)
25289;"33";FRESNIDIELLO
25290;"33";FRESNO (CABRANES)
25291;"33";FRESNO (COLLADA-SIERO)
25292;"33";FRESNO (GIJON)
25293;"33";FRESNO (IBIAS)
25294;"33";FRESNO (RIBADESELLA)
25295;"33";FRESNO (TINEO)
25296;"33";FRESNO DE GENESTAZA
25297;"33";"FRESNO; EL (ARENAS-SIERO)"
25298;"33";"FRESNO; EL (CAREÑES - VILLAVICIOSA)"
25299;"33";"FRESNO; EL (EL ENTREGO)"
25300;"33";"FRESNO; EL (GRADO)"
25301;"33";"FRESNO; EL (LLANERA)"
25302;"33";"FRESNO; EL (TORNON-VILLAVICIOSA)"
25303;"33";FRESNOSA (LANGREO)
25304;"33";FRESNOSA (PILOÑA)
25305;"33";FRIERA (CARREÑO)
25306;"33";FRIERA (ILLAS)
24588;"33";CORTINA (T.VEGUIN)
24589;"33";CORTINA (TINEO)
24590;"33";CORTINA DE FIGAREDO
24591;"33";CORTINA DE TELLEDO
24592;"33";"CORTINA; LA (MOREDA)"
24593;"33";"CORTINA; LA (UJO)"
24594;"33";"CORTINA; LA (VILLAVICIOSA)"
24595;"33";"CORTINAS; LAS"
24596;"33";CORTINES
24597;"33";CORUJAS (MIERES)
24598;"33";"CORUJAS; LAS"
24599;"33";CORUJEDO (LIERES)
24600;"33";CORUJEDO (POLA DE SIERO)
24601;"33";CORUJEDO (RIOSA)
24602;"33";CORUJONA (SIERO)
24603;"33";CORUÑO
24604;"33";CORUXEU
24605;"33";CORVERO
24606;"33";"CORZOS; LOS"
24607;"33";COSTAYA
24608;"33";"COSTON; EL"
24609;"33";COTAPOS
24610;"33";COTARELO
24611;"33";COTARENTE
24612;"33";COTARIELLA (CABRANES)
24613;"33";COTARIELLA (LANGREO)
24614;"33";COTARIELLA-COCAÑIN
24615;"33";COTARIELLA-ESCOBIO
24616;"33";COTARIELLO (CORNELLANA)
24617;"33";COTARIELLO (LAS RUBIAS)
24618;"33";COTARIELLO (SIERO)
24619;"33";COTAYA
24620;"33";"COTAYO; EL"
24621;"33";"COTINA; LA"
24622;"33";COTO PERAL
24623;"33";"COTO; EL (ANES-SIERO)"
24624;"33";"COTO; EL (ARENAS-SIERO)"
24625;"33";"COTO; EL (SOMIEDO)"
24626;"33";COTOLLANO
24627;"33";COTOMONTEROS
24628;"33";COTONES
24629;"33";COTORRASO (CAMPOMANES)
24630;"33";COTORRASO (LANGREO)
24631;"33";COUCES
24632;"33";COUSO (CASTROPOL)
24633;"33";COUSO (TARAMUNDI)
24634;"33";COUTO
24635;"33";"COUZ; EL (LA ESPINA)"
24636;"33";"COUZ; EL (VILLAYON)"
24637;"33";COVADONGA (CANGAS DE ONIS)
24638;"33";COVADONGA (OVIEDO)
24639;"33";COVIELLA (CANGAS DE ONIS)
24640;"33";COVIELLA (P. LAVIANA)
24641;"33";COYA
24642;"33";COYANCA
24643;"33";COZ
24644;"33";"CRISTO; EL"
24645;"33";"CRUCE; EL"
24646;"33";CRUCEIRO
24647;"33";"CRUCERO; EL"
24648;"33";CRUCES (CANGAS DE NARCEA)
24649;"33";"CRUCES; LAS"
24650;"33";"CRUCES; LAS (BELMONTE)"
24651;"33";"CRUCES; LAS (COAÑA)"
24652;"33";"CRUCES; LAS (MIERES)"
24653;"33";"CRUCES; LAS (REGUERAS)"
24654;"33";"CRUCES; LAS (TINEO)"
24655;"33";"CRUCES; LAS (TRUBIA)"
24656;"33";CRUCIADA
24657;"33";"CRUCINA; LA"
24658;"33";"CRUZ DE ARRABAL; LA"
24659;"33";CRUZ DE ILLAS
24660;"33";CRUZ DE LA HOGUERA
24661;"33";CRUZ DE LOS CAMINOS
24662;"33";CRUZ DE VILAR
24663;"33";"CRUZ; LA (ARENAS-SIERO)"
24664;"33";"CRUZ; LA (BIMENES)"
24665;"33";"CRUZ; LA (BOAL)"
24666;"33";"CRUZ; LA (CAMPOMANES)"
24667;"33";"CRUZ; LA (LIERES-SIERO)"
24668;"33";"CRUZ; LA (OTUR)"
24669;"33";"CRUZ; LA (OVIEDO)"
24670;"33";"CRUZ; LA (SOTRONDIO)"
24671;"33";"CRUZ; LA (VILLAVICIOSA)"
24672;"33";"CRUZADA; LA"
24673;"33";"CRUZADA; LA (CORVERA)"
24674;"33";"CRUZADAS; LAS"
24675;"33";CUA
24676;"33";CUADRAZAL
24677;"33";CUADRIELLA DE AMBRES
24678;"33";CUADRIELLAS DE VILLALAEZ
24679;"33";"CUADRIELLAS; LAS"
24680;"33";"CUADRO; EL"
24681;"33";"CUADROS; LOS (RIOSA)"
24682;"33";"CUADROS; LOS (VILLAVICIOSA)"
24683;"33";CUADROVEÑA
24684;"33";"CUANDIA; LA"
24685;"33";CUANTAS
24686;"33";"CUARTAS; LAS"
24687;"33";CUARTELES DE CORUJAS
24688;"33";CUARTELES DE DORIGA
24689;"33";CUARTELES DE LA HUERIA
24690;"33";CUARTELES DE LA PEÑA
24691;"33";CUARTELES DE MARIANA
24692;"33";CUARTELES DE MARIANAS
24693;"33";CUARTELES DE MERUJAL
24694;"33";"CUARTELES; LOS (LANGREO)"
24695;"33";"CUARTELES; LOS (TEVERGA)"
24696;"33";CUATRO CAMINOS
24697;"33";"CUBA; LA"
24698;"33";"CUBAS; LAS"
24699;"33";CUBIA
24700;"33";"CUBIELLA; LA"
24701;"33";CUBIELLOS
24702;"33";"CUBO; EL"
24703;"33";CUBOPUERTO
24704;"33";CUBRENES
24705;"33";CUDILLERO
24706;"33";CUE
24707;"33";CUELI
24708;"33";CUELLO
24709;"33";"CUEÑA; LA"
24710;"33";CUENCO
24711;"33";CUENYA (NAVA)
24712;"33";"CUENYA; LA (INFIESTO)"
24713;"33";CUENZA
24714;"33";CUEPLO
24715;"33";CUERAS
24716;"33";CUERIGO
24717;"33";CUERO
24718;"33";CUERRES (CANGAS DE ONIS)
24719;"33";CUERRES (RIBADESELLA)
24720;"33";CUERRIAS DE ESPINAREDO
24721;"33";CUERRIAS DE MAZA
24722;"33";"CUERVA; LA"
24723;"33";CUESTA CARRIO
24724;"33";CUESTA DE ABAJO
24725;"33";CUESTA DE ARRIBA
24726;"33";CUESTA DEL ARCO
24727;"33";CUESTA DEL CESTO
24728;"33";CUESTA DEL LAGO
24729;"33";CUESTA EL VISO
24730;"33";CUESTA LA VIÑA
24731;"33";CUESTA LOS VALLES
24732;"33";"CUESTA NAVAL; LA"
24733;"33";"CUESTA; LA (ARGUELLES-SIERO)"
24734;"33";"CUESTA; LA (AVILES)"
24735;"33";"CUESTA; LA (BOBES-SIERO)"
24736;"33";"CUESTA; LA (CARREÑO)"
24737;"33";"CUESTA; LA (EL BERRON - SIERO)"
24738;"33";"CUESTA; LA (FELECHES-SIERO)"
24739;"33";"CUESTA; LA (FIGAREDO)"
24740;"33";"CUESTA; LA (GIJON)"
24741;"33";"CUESTA; LA (LIERES-SIERO)"
24742;"33";"CUESTA; LA (MORCIN)"
24743;"33";"CUESTA; LA (NAVA)"
24744;"33";"CUESTA; LA (SARIEGO)"
24745;"33";"CUESTA; LA (TURON)"
24746;"33";"CUESTA; LA (VEGA DE POJA-SIERO)"
24747;"33";CUESTALONGA
24748;"33";CUESTAS DE BAIÑA
24749;"33";CUESTAS DE CARDEO
24750;"33";"CUESTAS; LAS (LANGREO)"
24751;"33";"CUESTAS; LAS (TRUBIA)"
24752;"33";CUESTAVIL
24753;"33";CUESTAYONES
24754;"33";CUESTESPINES
24755;"33";"CUETA; LA (TINEO)"
24756;"33";CUETO (EL VALLE-CARREÑO)
24757;"33";CUETO (GRADO)
24758;"33";CUETO (LAS REGUERAS)
24759;"33";CUETO (PERLORA-CARREÑO)
24760;"33";CUETO (VILLAVICIOSA)
24761;"33";CUETO EL (BAYAS - CASTRILLON)
24762;"33";"CUETO; EL (BIMENES)"
24763;"33";"CUETO; EL (LANGREO)"
24764;"33";"CUETO; EL (LASPRA - CASTRILLON)"
24765;"33";"CUETO; EL (TRASONA-CORVERA)"
24766;"33";CUETOALEOS
24767;"33";CUETOS (BIMENES)
24768;"33";CUETOS (LANGREO)
24769;"33";"CUETOS; LOS"
24770;"33";CUEVA (LA ESPINA)
24771;"33";CUEVA (LUARCA)
24772;"33";"CUEVA; LA (GRADO)"
24773;"33";"CUEVA; LA (INFIESTO)"
24774;"33";"CUEVA; LA (LA ESPINA)"
24775;"33";"CUEVA; LA (T.VEGUIN)"
24776;"33";"CUEVA; LA (VILLAVICIOSA)"
24777;"33";CUEVAS (BELMONTE)
24778;"33";CUEVAS (FELECHOSA - ALLER)
24779;"33";CUEVAS (PELUGANO - ALLER)
24780;"33";CUEVAS (QUIROS)
24781;"33";CUEVAS DE AGUA
24782;"33";"CUEVAS; LAS (PILOÑA)"
24783;"33";CUINYA
24784;"33";"CUITADA; LA"
24785;"33";"CUITO; EL (TURON)"
24786;"33";"CUITU; EL (SIERO)"
24787;"33";"CULQUERA; LA"
24788;"33";CUÑA
24789;"33";CUÑABA
24790;"33";CURBIELLO
24791;"33";CURISCADO
24792;"33";CURRIELLOS (CANGAS DE NARCEA)
24793;"33";CURRIELLOS (TINEO)
24794;"33";"CURRIQUERA; LA"
24795;"33";"CURTIA; LA"
24796;"33";CUTIELLOS (BELMONTE)
24797;"33";CUTIELLOS (MIERES)
24798;"33";CUTO (CARREÑO)
24799;"33";CUYENCES
24800;"33";DAGUEÑO
24801;"33";DAJA
24802;"33";DANER
24803;"33";DEBODES
24804;"33";DEFRADAS DE AMBRES
24805;"33";DEFRADAS DEL COTO
24806;"33";DEGAÑA
24807;"33";DEGO
24808;"33";"DEGOLLADA; LA"
24809;"33";DEILAN
24810;"33";DEMUES
24811;"33";"DEPATA; LA"
24812;"33";DEVA
24813;"33";DISCO
24814;"33";DOCHAL
24815;"33";DOIRAS
24816;"33";DOLIA
24817;"33";DOÑAJUANDI
24818;"33";DONLEBUN
24819;"33";DORERA
24820;"33";DORIGA (SAN ANTONIO-SALAS)
24821;"33";DORIGA (SAN ESTEBAN-SALAS)
24822;"33";DORIGA (SANTA EULALIA - SALAS)
24823;"33";DORMON
24824;"33";DORO
24825;"33";DOSANGO
24826;"33";DOU
24827;"33";"DUEÑAS; LAS"
24828;"33";"DUERNOS; LOS"
24829;"33";DUESOS
24830;"33";DUYOS
24831;"33";EDRADO (SOTRONDIO)
24832;"33";"EDRADO; EL (EL ENTREGO)"
24833;"33";EILALE
24834;"33";EIROS (CORNELLANA)
24835;"33";"EIROS; LOS (CANGAS DE NARCEA)"
24836;"33";"EIROS; LOS (TINEO)"
24837;"33";EMA
24838;"33";EMBARALADO
24839;"33";EMBERNADAS
24840;"33";"EMPALME; EL (CARREÑO)"
24841;"33";"EMPLALME; EL (NAVA)"
24842;"33";"ENCARNADA; LA"
24843;"33";"ENCRUCIJADA; LA (CABRANES)"
24844;"33";ENDASA (GOZON)
24845;"33";ENDRIGA
24846;"33";ENFISTIELLA
24847;"33";"ENGERTAL; EL"
24848;"33";ENJAMENAS
24849;"33";ENO
24850;"33";ENSECA DE ARRIBA Y ABAJO
24851;"33";ENTORCISA
24852;"33";ENTRAGO (TEVERGA)
24853;"33";ENTRALGO
24854;"33";ENTRE LOS RIOS
24855;"33";"ENTRE; LA IGLESIA"
24856;"33";ENTREBU
24857;"33";"ENTREGO; EL"
24858;"33";ENTRELAFUENTE
24859;"33";ENTREPEÑAS (CABAÑAQUINTA)
24860;"33";ENTREPEÑAS (T. VEGUIN)
24861;"33";ENTREPLAYAS
24862;"33";ENTREPUENTES
24863;"33";ENTRERRIOS (ILLANO)
24864;"33";ENTRERRIOS (MIERES)
24865;"33";ENTRERRIOS (TURON)
24866;"33";ENTREVIAS (CORVERA)
24867;"33";ENTRIALGO
24868;"33";ENVERNIEGA
24869;"33";ENVERNIEGO (TREVIAS)
24870;"33";ENVERNIEGO (TURON)
24871;"33";"ENVIDIA; LA"
24872;"33";ERA
24873;"33";ERIA (COLLOTO)
24874;"33";ERIA (GOZON)
24875;"33";"ERMITA; LA"
24876;"33";ESCALABADA
24877;"33";ESCALADA (MIERES)
24878;"33";"ESCALADA; LA (CUDILLERO)"
24149;"33";CASILLINA (TURON)
24150;"33";"CASILLINA; LA (RIOSA)"
24151;"33";"CASINA; LA"
24152;"33";CASOMERA
24153;"33";"CASONA; LA (CIAÑO-LANGREO)"
24154;"33";"CASONA; LA (MIERES)"
24155;"33";"CASONA; LA (OTUR)"
24156;"33";"CASONA; LA (SALAS)"
24157;"33";"CASONA; LA (TUILLA-LANGREO)"
24158;"33";"CASONA; LA (VILLAVICIOSA)"
24159;"33";"CASORRA; LA (EL ENTREGO)"
24160;"33";"CASORRA; LA (LAVIANA)"
24161;"33";CASORVIDA
24162;"33";CASPIO
24163;"33";CASQUITA (AMANDI-VILLAVICIOSA)
24164;"33";CASQUITA (GRASES-VILLAVICIOSA)
24165;"33";CASTAÑAL (BIMENES)
24166;"33";CASTAÑAL (CANGAS DE NARCEA)
24167;"33";CASTAÑAL (LAVIANA)
24168;"33";"CASTAÑAL; LA (PRAVIA)"
24169;"33";"CASTAÑALONA; LA"
24170;"33";"CASTAÑAR; LA"
24171;"33";CASTANDIELLO (LANGREO)
24172;"33";CASTANDIELLO (MORCIN)
24173;"33";CASTANDIELLO (MOREDA)
24174;"33";CASTAÑEDA
24175;"33";CASTAÑEDA (AVILES)
24176;"33";CASTANEDO
24177;"33";CASTAÑEDO (ALLER)
24178;"33";CASTAÑEDO (CANGAS DE NARCEA)
24179;"33";CASTAÑEDO (CUDILLERO)
24180;"33";CASTAÑEDO (LUARCA)
24181;"33";CASTANEDO (POLA DE ALLANDE)
24182;"33";CASTAÑEDO (TINEO)
24183;"33";CASTAÑEDO DE MIRANDA
24184;"33";CASTAÑEDO DEL MONTE
24185;"33";CASTAÑEIRUA
24186;"33";CASTAÑERA (BELMONTE)
24187;"33";CASTAÑERA (EL ENTREGO)
24188;"33";CASTAÑERA (LUGO LLANERA)
24189;"33";CASTAÑERA (NAVA)
24190;"33";CASTAÑERA (P. LENA)
24191;"33";CASTAÑERA (PARRES)
